1.00000000,0.00022460
2.00000000,0.00020933
3.00000000,0.00026005
4.00000000,0.00028411
5.00000000,0.00027324
6.00000000,0.00025099
7.00000000,0.00030067
8.00000000,0.00029083
9.00000000,0.00024453
10.00000000,0.00020934
11.00000000,0.00021322
12.00000000,0.00019769
13.00000000,0.00020727
14.00000000,0.00025539
15.00000000,0.00022356
16.00000000,0.00017569
17.00000000,0.00018190
18.00000000,0.00021942
19.00000000,0.00023003
20.00000000,0.00022642
21.00000000,0.00024453
22.00000000,0.00023935
23.00000000,0.00021477
24.00000000,0.00017957
25.00000000,0.00019976
26.00000000,0.00018707
27.00000000,0.00017181
28.00000000,0.00018423
29.00000000,0.00024737
30.00000000,0.00027738
31.00000000,0.00027531
32.00000000,0.00025177
33.00000000,0.00028748
34.00000000,0.00026238
35.00000000,0.00019199
36.00000000,0.00019147
37.00000000,0.00018915
38.00000000,0.00024426
39.00000000,0.00027841
40.00000000,0.00025849
41.00000000,0.00021683
42.00000000,0.00021372
43.00000000,0.00022175
44.00000000,0.00021192
45.00000000,0.00023133
46.00000000,0.00026936
47.00000000,0.00024375
48.00000000,0.00026264
49.00000000,0.00030663
50.00000000,0.00028696
51.00000000,0.00021994
52.00000000,0.00024970
53.00000000,0.00026600
54.00000000,0.00025849
55.00000000,0.00025021
56.00000000,0.00025487
57.00000000,0.00023729
58.00000000,0.00025487
59.00000000,0.00028955
60.00000000,0.00027066
61.00000000,0.00027298
62.00000000,0.00028695
63.00000000,0.00026004
64.00000000,0.00026962
65.00000000,0.00029032
66.00000000,0.00026392
67.00000000,0.00031878
68.00000000,0.00025720
69.00000000,0.00023210
70.00000000,0.00022770
71.00000000,0.00024271
72.00000000,0.00021476
73.00000000,0.00020261
74.00000000,0.00018216
75.00000000,0.00024530
76.00000000,0.00025022
77.00000000,0.00018838
78.00000000,0.00020675
79.00000000,0.00026573
80.00000000,0.00031723
81.00000000,0.00029316
82.00000000,0.00023857
83.00000000,0.00023469
84.00000000,0.00023340
85.00000000,0.00021270
86.00000000,0.00023546
87.00000000,0.00023236
88.00000000,0.00025073
89.00000000,0.00025487
90.00000000,0.00023649
91.00000000,0.00024426
92.00000000,0.00026315
93.00000000,0.00023960
94.00000000,0.00021372
95.00000000,0.00021864
96.00000000,0.00024917
97.00000000,0.00029187
98.00000000,0.00025694
99.00000000,0.00025150
100.00000000,0.00028566
101.00000000,0.00022796
102.00000000,0.00023806
103.00000000,0.00024478
104.00000000,0.00028282
105.00000000,0.00028670
106.00000000,0.00022925
107.00000000,0.00024064
108.00000000,0.00023753
109.00000000,0.00023003
110.00000000,0.00024736
111.00000000,0.00021579
112.00000000,0.00018811
113.00000000,0.00020338
114.00000000,0.00017129
115.00000000,0.00018992
116.00000000,0.00023159
117.00000000,0.00026444
118.00000000,0.00022563
119.00000000,0.00020985
120.00000000,0.00023495
121.00000000,0.00022253
122.00000000,0.00018811
123.00000000,0.00021062
124.00000000,0.00023521
125.00000000,0.00025435
126.00000000,0.00027609
127.00000000,0.00026548
128.00000000,0.00023598
129.00000000,0.00024348
130.00000000,0.00024348
131.00000000,0.00022899
132.00000000,0.00024063
133.00000000,0.00021942
134.00000000,0.00022149
135.00000000,0.00027556
136.00000000,0.00030895
137.00000000,0.00026185
138.00000000,0.00028230
139.00000000,0.00024737
140.00000000,0.00017647
141.00000000,0.00021036
142.00000000,0.00020622
143.00000000,0.00022848
144.00000000,0.00026548
145.00000000,0.00025280
146.00000000,0.00018656
147.00000000,0.00021374
148.00000000,0.00029240
149.00000000,0.00030015
150.00000000,0.00030585
151.00000000,0.00031283
152.00000000,0.00024815
153.00000000,0.00020467
154.00000000,0.00025797
155.00000000,0.00028489
156.00000000,0.00022926
157.00000000,0.00023547
158.00000000,0.00024607
159.00000000,0.00022201
160.00000000,0.00021218
161.00000000,0.00023184
162.00000000,0.00021968
163.00000000,0.00027558
164.00000000,0.00027557
165.00000000,0.00024556
166.00000000,0.00027816
167.00000000,0.00027376
168.00000000,0.00021865
169.00000000,0.00024996
170.00000000,0.00026963
171.00000000,0.00024427
172.00000000,0.00021322
173.00000000,0.00020830
174.00000000,0.00021838
175.00000000,0.00021709
176.00000000,0.00024969
177.00000000,0.00024814
178.00000000,0.00021218
179.00000000,0.00026471
180.00000000,0.00026497
181.00000000,0.00021218
182.00000000,0.00023030
183.00000000,0.00026755
184.00000000,0.00030792
185.00000000,0.00028308
186.00000000,0.00024167
187.00000000,0.00023132
188.00000000,0.00021451
189.00000000,0.00025874
190.00000000,0.00027375
191.00000000,0.00029187
192.00000000,0.00026651
193.00000000,0.00022795
194.00000000,0.00024994
195.00000000,0.00026367
196.00000000,0.00030275
197.00000000,0.00033483
198.00000000,0.00029524
199.00000000,0.00027375
200.00000000,0.00024451
201.00000000,0.00026444
202.00000000,0.00025849
203.00000000,0.00026238
204.00000000,0.00028877
205.00000000,0.00029834
206.00000000,0.00029318
207.00000000,0.00026989
208.00000000,0.00026703
209.00000000,0.00026522
210.00000000,0.00026263
211.00000000,0.00021838
212.00000000,0.00022433
213.00000000,0.00028334
214.00000000,0.00031335
215.00000000,0.00031128
216.00000000,0.00030378
217.00000000,0.00024272
218.00000000,0.00021606
219.00000000,0.00028928
220.00000000,0.00027220
221.00000000,0.00022563
222.00000000,0.00025229
223.00000000,0.00025281
224.00000000,0.00028101
225.00000000,0.00026755
226.00000000,0.00029912
227.00000000,0.00026910
228.00000000,0.00023392
229.00000000,0.00024789
230.00000000,0.00023365
231.00000000,0.00026523
232.00000000,0.00033639
233.00000000,0.00027739
234.00000000,0.00023210
235.00000000,0.00030377
236.00000000,0.00031489
237.00000000,0.00024374
238.00000000,0.00022821
239.00000000,0.00023856
240.00000000,0.00024996
241.00000000,0.00029912
242.00000000,0.00031128
243.00000000,0.00028256
244.00000000,0.00024375
245.00000000,0.00022278
246.00000000,0.00023210
247.00000000,0.00024711
248.00000000,0.00027479
249.00000000,0.00025409
250.00000000,0.00029808
251.00000000,0.00026549
252.00000000,0.00023392
253.00000000,0.00027040
254.00000000,0.00023211
255.00000000,0.00024582
256.00000000,0.00023753
257.00000000,0.00022874
258.00000000,0.00027790
259.00000000,0.00027040
260.00000000,0.00026004
261.00000000,0.00025824
262.00000000,0.00028515
263.00000000,0.00032318
264.00000000,0.00031102
265.00000000,0.00027713
266.00000000,0.00028488
267.00000000,0.00027531
268.00000000,0.00028488
269.00000000,0.00025125
270.00000000,0.00024763
271.00000000,0.00026652
272.00000000,0.00030766
273.00000000,0.00033303
274.00000000,0.00027817
275.00000000,0.00023598
276.00000000,0.00023028
277.00000000,0.00024658
278.00000000,0.00023727
279.00000000,0.00021113
280.00000000,0.00020260
281.00000000,0.00021294
282.00000000,0.00022769
283.00000000,0.00023521
284.00000000,0.00024841
285.00000000,0.00032293
286.00000000,0.00029653
287.00000000,0.00027480
288.00000000,0.00024556
289.00000000,0.00019147
290.00000000,0.00027117
291.00000000,0.00024685
292.00000000,0.00027066
293.00000000,0.00028489
294.00000000,0.00029679
295.00000000,0.00026911
296.00000000,0.00020002
